;代码	x	y	名称	        范围	数量	时间
D2052 50    50    恶灵尸王          50    100    15


;尸魔洞三层
D2053 150   160   恶灵僵尸          150   100    10    
D2053 150   160   恶灵尸王          150   100    15

;骨魔洞一层
D2061 100   100   骷髅弓箭手        100   50    20
D2061 100   100   骷髅长枪兵        100   50    20
D2061 100   100   骷髅刀斧手        100   100   20
D2061 100   100   恶灵僵尸          100   100   20
D2061 100   100   恶灵尸王          100   100   20

;骨魔洞二层
D2062	100	90	骷髅刀斧手	100	80	10
D2062	100	90	骷髅长枪兵	100	80	10
D2062	100	90	骷髅锤兵	100	80	10
D2062	120	100	骷髅刀斧手	100	80	10
D2062	120	100	骷髅长枪兵	100	60	10
D2062	120	100	骷髅锤兵	100	60	10
;特殊

D2062	100	90	宝箱1   	100	2	60
D2062	100	90	宝箱3   	100	2	60
;骨魔洞三层
D2063	105	95	骷髅弓箭手	150	60	10
D2063	105	95	骷髅锤兵	150	40	10
D2063	105	95	骷髅长枪兵	150	60	10
D2063	105	95	骷髅刀斧手	150	60	10
D2063	105	100	骷髅弓箭手	150	60	10
D2063	105	100	骷髅锤兵	150	40	10
D2063	105	100	骷髅长枪兵	150	60	10
D2063	105	100	骷髅刀斧手	150	60	10
;特殊

D2063	105	95	宝箱2   	120	2	60
D2063	105	95	宝箱4   	120	2	60
;骨魔洞四层
D2064	105	95	骷髅锤兵	150	60	10
D2064	105	95	骷髅长枪兵	150	60	10
D2064	105	95	骷髅刀斧手	150	60	10
D2064	105	95	骷髅弓箭手	150	70	10
D2064	160	100	骷髅锤兵	150	60	10
D2064	160	100	骷髅长枪兵	150	60	10
D2064	160	100	骷髅刀斧手	150	60	10
D2064	160	100	骷髅弓箭手	150	70	10
;特殊

D2064	105	95	宝箱3   	150	2	60
D2064	105	95	宝箱5   	150	2	60
;骨魔洞五层
D2067	195	240	骷髅锤兵	200	50	10
D2067	195	240	骷髅长枪兵	200	50	10
D2067	195	240	骷髅刀斧手	200	50	10
D2067	195	240	骷髅弓箭手	200	20	10
D2067	190	60	骷髅锤兵	200	50	10
D2067	190	60	骷髅长枪兵	200	50	10
D2067	190	60	骷髅刀斧手	200	50	10
D2067	190	60	骷髅弓箭手	200	20	10
D2067	80	200	骷髅锤兵	200	50	10
D2067	80	200	骷髅长枪兵	200	50	10
D2067	80	200	骷髅刀斧手	200	50	10
D2067	80	200	骷髅弓箭手	200	20	10
;特殊
D2067	195	240	黄泉教主	200	1	60

D2067	195	240	宝箱    	200	2	60
D2067	195	240	宝箱2   	200	2	60
D2067	195	240	宝箱4   	200	2	60
D2067	195	240	宝箱6   	200	1	180

;牛魔寺庙一层
D2071	165	180	牛头魔  	150	80	10
D2071	165	180	牛魔战士	150	80	10
D2071	165	180	牛魔斗士	150	80	10
D2071	165	180	牛头魔	        150	80	10
D2071	165	180	牛魔战士	150	80	10
D2071	165	180	牛魔斗士	150	60	10
;特殊
D2071	165	180	宝箱1   	150	2	60
D2071	165	180	宝箱2   	150	2	60
;牛魔寺庙二层
D2072	135	145	牛头魔  	150	60	10
D2072	135	145	牛魔战士	150	80	10
D2072	135	145	牛魔斗士	150	80	10
D2072	135	145	牛魔侍卫	150	40	10
D2072	135	145	牛头魔  	150	60	10
D2072	135	145	牛魔战士	150	80	10
D2072	135	145	牛魔斗士	150	80	10
D2072	135	145	牛魔侍卫	150	30	10
;特殊
D2072	135	145	宝箱1   	150	2	60
D2072	135	145	宝箱3   	150	2	60

;牛魔寺庙三层
D2073	205	210	牛头魔  	200	60	10
D2073	205	210	牛魔战士	200	60	10
D2073	205	210	牛魔斗士	200	60	10
D2073	205	210	牛魔侍卫	200	40	10
D2073	205	210	牛魔法师	200	30	10
D2073	205	210	牛头魔  	200	60	10
D2073	205	210	牛魔战士	200	60	10
D2073	205	210	牛魔斗士	200	60	10
D2073	205	210	牛魔侍卫	200	30	10
D2073	205	210	牛魔法师	200	20	10
;特殊
D2073	205	210	宝箱1   	200	2	60
D2073	205	210	宝箱4   	200	2	60
;牛魔寺庙四层
D2075	105	95	牛魔战士	150	80	10
D2075	105	95	牛魔斗士	150	80	10
D2075	105	95	牛魔侍卫	150	40	10
D2075	105	95	牛魔法师	150	40	10
D2075	105	95	牛魔将军	150	20	10
D2075	105	95	牛魔战士	150	80	10
D2075	105	95	牛魔斗士	150	80	10
D2075	105	95	牛魔侍卫	150	40	10
D2075	105	95	牛魔法师	150	40	10
D2075	105	95	牛魔将军	150	6	10
;特殊
D2075	105	95	宝箱1   	150	2	60
D2075	105	95	宝箱5   	150	2	60
;牛魔寺庙五层
D2076	90	105	牛魔战士	150	80	10
D2076	90	105	牛魔斗士	150	80	10
D2076	90	105	牛魔侍卫	150	60	10
D2076	90	105	牛魔法师	150	40	10
D2076	90	105	牛魔将军	150	20	10
D2076	90	105	牛魔战士	150	40	10
D2076	90	105	牛魔斗士	150	40	10
D2076	90	105	牛魔侍卫	150	40	10
D2076	90	105	牛魔法师	150	30	10
D2076	90	105	牛魔将军	150	20	10
;特殊
D2076	90	105	宝箱1   	150	2	60
D2076	90	105	宝箱3   	150	2	60
D2076	90	105	宝箱6   	150	1	60

;牛魔寺庙六层
D2078	150	150	牛魔战士	180	60	10
D2078	150	150	牛魔斗士	180	60	10
D2078	150	150	牛魔侍卫	180	60	10
D2078	150	150	牛魔法师	180	60	10
D2078	150	150	牛魔将军	180	30	10
D2078	150	150	牛魔祭司	180	30	10
D2078	150	150	牛魔侍卫	180	60	10
D2078	150	150	牛魔法师	180	40	10
D2078	150	150	牛魔将军	180	20	10
D2078	150	150	牛魔祭司	180	20	10
;特殊
D2078	150	150	宝箱    	200	2	60
D2078	150	150	宝箱3   	200	2	60
D2078	150	150	宝箱5   	200	2	60
D2078	150	150	宝箱7   	200	1	120
;牛魔寺庙大厅
D2079	50	50	牛魔侍卫	70	80	6
D2079	50	50	牛魔法师	70	80	6

D2079	50	50	牛魔将军	70	50	10
D2079	50	50	牛魔祭司	70	50	10
D2079	50	50	牛魔将军	70	30	10
D2079	50	50	牛魔祭司	70	30	10

;特殊

D2079	50	50	宝箱4   	50	2	60
D2079	50	50	宝箱6   	50	2	60
D2079	50	50	宝箱8   	50	1	120
D2079	50	50	牛魔王  	1	1	360

;六个新衣服	
T232	22	24	暗之沃玛教主	3	1	60
T339	18	26	暗之骷髅精灵	3	1	60
T219	50	80	暗之双头金刚	3	1	60
T315	150	140	暗之黄泉教主	3	1	60
T118	14	15	暗之双头血魔	3	1	60
T218	14	15	暗之虹魔教主	3	1	60

;沙秘密通道
D701	100	100	僵尸5   	100	20	16

;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 
;沙巴克影之道一层
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5     30

H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5     30

H201  100   100   恶灵尸王        75    10    20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5     30

H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5     30

H201  100   100   恶灵尸王        75    10    20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5    30

H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5    30

H201  100   100   恶灵尸王        75    10    20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5    30
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   5    30
H201  100   100   恶灵尸王        75    10    20

H201  100   100   尸王            100   5    30

H201  100   100   僵尸10          100   11    100
H201  100   100   僵尸40          100   11    100
H201  100   100   僵尸50          100   11    100
H201  100   100   僵尸1           100   15    8
H201  100   100   尸王            100   5    30

H201  100   100   僵尸10         100   11    100
H201  100   100   僵尸40         100   11    100
H201  100   100   僵尸50         100   11    100
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 
;沙巴克影之道二层
H202  100   100  祖玛卫士        100   10    10
H202  100   100  祖玛卫士0       100   15    30

H202  100   100  祖玛卫士3       100   20    10

H202  100   100  祖玛弓箭手      100   30    30
H202  100   100  祖玛弓箭手      100   15    30
H202  100   100  祖玛雕像        100   15    10
H202  100   100  祖玛雕像        100   13    30
H202  100   100  楔蛾            100   20    5
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
;沙巴克影之道三层
H203  100   100  祖玛卫士3       100   20    15
H203  100   100  祖玛卫士3       100   30    15
H203  100   100  祖玛卫士3       100   30    15
H203  100   100  祖玛雕像        100   20    8
H203  100   100  楔蛾            100   20    10
H203  100   100  祖玛雕像        100   20    8
H203  100   100  楔蛾            100   20    10
H203  100   100  祖玛卫士00      100   10    20
H203  100   100  祖玛弓箭手      100   15    12
H203  100   100  祖玛雕像        100   10    8
H203  100   100  祖玛弓箭手      100   30    12
H204  50    50   祖玛教主   	 100   1     60
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━完结
;沙巴克藏宝阁
H204  100 100   地藏王   	  50    1    360
H204  100  50   祖玛教主9   	  140   1    60
H204  100 100   黄泉教主9  	  100   1    60
H204  100 100   沃玛教主9   	  140   1    60
H204  100 100   虹魔教主9  	  100   1    60
H204  100 100   双头金刚9   	  140   1    60
H204  100 100   双头血魔9  	  100   1    60
H204  100 100	暗之双头金刚9	  10	1    60
H204  100 100	暗之虹魔教主9	  10	1    60
H204  100 100	暗之骷髅精灵9	  10	1    60
H204  100 100	暗之沃玛教主9	  10	1    60
H204  100 100	暗之双头血魔9	  10	1    60
H204  100 100	暗之黄泉教主9	  10	1    60
H204  100 100   虹魔猪卫9   	  100   2    35
H204  100 100   虹魔蝎卫9   	  100   2    35
H204  100 100   白野猪9     	  100   10   35
H204  100 100   沃玛卫士9   	  100   10   35
H204  100 100   祖玛卫士   	  100   8    35
H204  100 100   祖玛雕像   	  100   8    35
H204  100 100   祖玛弓箭手        100   8    35
H204  100 100   楔蛾              100   10   18
;幻境一层
H001	75	75	恶灵僵尸	75	60 	20
H001	75	75	恶灵僵尸	75	60 	20
H001	75	75	恶灵僵尸	75	60 	20
H001	75	75	恶灵僵尸	75	60 	20
H001	75	75	恶灵尸王	75	40 	20
H001	75	75	蜈蚣  		75	60 	20
H001	75	75	黑色恶蛆	75	60 	20
H001	75	75	跳跳蜂		75	60 	20
H001	75	75	钳虫		75	60 	20

;;特殊
H001	75	75	尸王		75	2	30
H001	75	75	尸王		75	2	30
H001	75	75	骷髅精灵  	75	2	15
H001	75	75	骷髅精灵	75	2	15
H001	75	75	骷髅精灵	75	2	15

;幻境二层
H002   251      41      红野猪         30      15      10
H002   321      72      红野猪         30      15      10
H002   363      146     红野猪         30      15      10
H002   172      59      红野猪         30      15      10
H002   210      93      红野猪         30      15      10
H002   262      140     红野猪         30      15      10
H002   309      19      红野猪         30      15      10
H002   350      303     红野猪         30      15      10
H002   111      105     红野猪         30      15      10
H002   158      149     红野猪         30      15      10
H002   200      200     红野猪         30      15      10
H002   255      306     红野猪         30      15      10
H002   287      286     红野猪         30      15      10
H002   56       158     红野猪         30      15      10
H002   153      237     红野猪         30      15      10
H002   112      250     红野猪         30      15      10
H002   114      314     红野猪         30      15      10
H002   304      340     红野猪         30      15      10
H002   251      41      黑野猪         30      15      10
H002   321      72      黑野猪         30      15      10
H002   363      146     黑野猪         30      15      10
H002   172      59      黑野猪         30      15      10
H002   210      93      黑野猪         30      15      10
H002   262      140     黑野猪         30      15      10
H002   309      19      黑野猪         30      15      10
H002   350      303     黑野猪         30      15      10
H002   111      105     黑野猪         30      15      10
H002   158      149     黑野猪         30      15      10
H002   200      200     黑野猪         30      15      10
H002   255      306     黑野猪         30      15      10
H002   287      286     黑野猪         30      10      10
H002   56       158     黑野猪         30      10      10
H002   153      237     黑野猪         30      10      10
H002   112      250     黑野猪         30      10      10
H002   114      314     黑野猪         30      10      10
H002   304      340     黑野猪         30      10      10
H002   251      41      红野猪         30      10      10
H002   321      72      红野猪         30      10      10
H002   363      146     红野猪         30      10      10
H002   172      59      红野猪         30      10      10
H002   210      93      黑野猪         30      10      10
H002   262      140     黑野猪         30      10      10
H002   309      19      黑野猪         30      10      10
H002   350      303     黑野猪         30      10      10
H002   111      105     黑野猪         30      10      10
H002   158      149     红野猪         30      10      10
H002   200      200     红野猪         30      10      10
H002   255      306     红野猪         30      10      10
H002   287      286     红野猪         30      10      10
H002   56       158     红野猪         30      10      10
H002   153      237     红野猪         30      10      10
H002   112      250     黑野猪         30      10      10
H002   114      314     黑野猪         30      10      10
H002   304      340     黑野猪         30      10      10
H002   200      200     楔蛾           200     25      10
H002   200      200     蝎蛇           200     30      10

;幻境三层
H003    40      40      沃玛勇士       20      5       5	50
H003    40      40      沃玛战将       20      5       5	50
H003    40      40      火焰沃玛       20      5       5	50
H003    40      40      沃玛战士       20      5       5	50
H003    50      50      沃玛勇士       20      7       5	50
H003    50      50      沃玛战将       20      7       5	50
H003    50      50      火焰沃玛       20      7       5	50
H003    50      50      沃玛战士       20      5       5	50
H003    60      60      沃玛勇士       20      5       5	50
H003    60      60      沃玛战将       20      5       5	50
H003    60      60      火焰沃玛       20      5       5	50
H003    60      60      沃玛战士       20      5       5	50
H003    40      50      沃玛勇士       20      5       5
H003    40      50      沃玛战将       20      5       5
H003    40      50      火焰沃玛       20      5       5
H003    40      50      沃玛战士       20      5       5
H003    40      50      沃玛战将       20      5       5
H003    40      50      火焰沃玛       20      7       5
H003    40      50      沃玛战将       20      7       5
H003    50      40      沃玛勇士       20      7       5
H003    50      40      沃玛战将       20      5       5
H003    50      40      火焰沃玛       20      5       5
H003    50      40      沃玛战士       20      5       5
H003    60      50      沃玛勇士       20      5       5
H003    60      50      沃玛战将       20      5       5
H003    60      50      火焰沃玛       20      5       5
H003    60      50      沃玛战士       20      5       5
H003    50      60      沃玛勇士        20      3       5
H003    50      60      沃玛战将       20      3       5
H003    50      60      火焰沃玛       20      3       5
H003    50      60      沃玛战士       20      5       5
H003    20      21      沃玛勇士       7       5       5
H003    20      21      沃玛战将       7       5       5
H003    20      21      火焰沃玛       7       5       5
H003    20      21      沃玛战士       7       8       5

;;特殊
H003    50      50      沃玛卫士       30      2       20

;幻境四层
H004    19      39      黑色恶蛆       70      20      7
H004    97      81      黑色恶蛆       70      20      7
H004    57      166     黑色恶蛆       70      20      7
H004    178     127     黑色恶蛆       70      20      7
H004    19      39      跳跳蜂         70      15      7
H004    97      81      跳跳蜂         70      15      7
H004    57      166     跳跳蜂         70      15      7
H004    178     127     跳跳蜂         70      15      7
H004    19      39      巨型蠕虫       70      15      7
H004    97      81      巨型蠕虫       70      15      7
H004    57      166     巨型蠕虫       70      15      7
H004    178     127     巨型蠕虫       70      15      7
H004    19      39      钳虫           70      20      7
H004    97      81      钳虫           70      20      7
H004    57      166     钳虫           70      20      7
H004    178     127     钳虫           70      20      7
H004    100     100     钳虫           100     10      10    50
H004    100     100     钳虫           100     10      10    50
H004    100     100     蜈蚣           100     80      7
H004    100     100     蜈蚣           100     10      10    50
H004    100     100     蜈蚣           100     10      10    50
H004    100     100     邪恶钳虫       100     2       60
H004    100     100     蜈蚣           50      2       20
H004    100     100     跳跳蜂         50      2       20
H004    100     100     巨型蠕虫       50      2       20
H004    100     100     钳虫           50      2       20

;;特殊
H004    83      168     触龙神         40      1       20


;幻境五层
H005	200	190	骷髅锤兵	100	20	8
H005	200	190	骷髅长枪兵	100	40	8
H005	145	80	骷髅刀斧手	100	40	8
H005	145	80	骷髅弓箭手	100	20	10
H005	100	125	骷髅刀斧手	100	40	8
H005	100	125	骷髅锤兵	100	20	10
H005	200	190	骷髅弓箭手	100	20	20
H005	100	125	骷髅长枪兵	100	20	20
H005	100	145	骷髅长枪兵	100	40	8
H005	100	145	骷髅刀斧手	100	20	10
H005	100	140	骷髅刀斧手	100	20	60
H005	200	190	骷髅刀斧手	100	20	10
H005	100	125	骷髅锤兵	100	20	20
H005	100	125	骷髅刀斧手	100	20	10
H005	100	125	骷髅长枪兵	100	20	20
H005	100	125	黄泉教主	100	1	60

;幻境六层
H006    100     100     黑色恶蛆       100     40      5
H006    100     100     黑色恶蛆       100     40      5
H006    100     100     楔蛾           100     40      5
H006    100     100     楔蛾           100     40      5
H006    100     100     楔蛾           100     40      5
H006    100     100     蝎蛇           100     50      5
H006    100     100     白野猪         100     5       30
H006    100     100     白野猪         100     5       30
H006    100     100     白野猪         100     5       30
H006    100     100     白野猪         100     5       30
H006    100     100     白野猪         100     5       30
H006    100     100     邪恶毒蛇       100     1       20
H006    83      25      石墓尸王       0       1       60
;幻境七层
H007    100     100     祖玛弓箭手     100     80      10
H007    100     100     祖玛雕像       100     80      10
H007    100     100     祖玛卫士       100     60      10
H007    100     100     楔蛾           100     80      10

;;特殊
H007    100     100     祖玛弓箭手3    100     20      10
H007    100     100     祖玛雕像3      100     10      10
H007    100     100     祖玛卫士3      100     10      10
H007    100     100     祖玛弓箭手3    100     20      10
H007    100     100     祖玛弓箭手3    100     20      10
H007    100     100     祖玛卫士3      100     2       10
H007    100     100     祖玛雕像3      100     20      10

;幻境迷宫
T2061   19      24      角蝇            5       1       10
T2061   19      24      楔蛾           5       1       10
T2061   19      24      尸王           5       1       10
T2062   19      24      角蝇            5       1       10
T2062   19      24      楔蛾           5       1       10
T2062   19      24      尸王           5       1       10
T2063   19      24      角蝇            5       1       10
T2063   19      24      楔蛾           5       1       10
T2063   19      24      尸王           5       1       10
T3061   19      24      角蝇           5       1       10
T3061   19      24      楔蛾           5       1       10
T3061   19      24      尸王           5       1       10
T3062   19      24      角蝇            5       1       10
T3062   19      24      楔蛾           5       1       10
T3062   19      24      尸王           5       1       10
T3063   19      24      角蝇           5       1       10
T3063   19      24      楔蛾           5       1       10
T3063   19      24      尸王           5       1       10

;;特殊
T1061   19      24      角蝇            5       1       10
T1061   19      24      楔蛾           5       1       10
T1061   19      24      尸王           5       1       10
T1061   19      24      重装使者        5       1       120

;幻境八层
H008    61      26      祖玛雕像3      10      10      10
H008    40      45      祖玛卫士3      20      10      10
H008    40      45      祖玛弓箭手3    50      50      10
H008    26      58      祖玛雕像3      10      10      10
H008    20      45      祖玛卫士3      10      5       10
H008    40      25      祖玛卫士3      10      5       10
H008    65      35      祖玛雕像3      10      5       10
H008    40      65      祖玛雕像3      10      5       10
H008    40      45      楔蛾           60      60      10

;;特殊
H008    40      45      虹魔蝎卫       30      1       360
H008    40      45      虹魔猪卫       30      1       15
H008    40      45      虹魔蝎卫      30      2       10
H008    40      45      虹魔猪卫      30      2       10
H008    25      29      虹魔教主       10      1       30
H008    25      29      寂静侍卫        50      5       30
H008    25      29      寂静天将        50      5       30
H008    25      29      寂静战将        50      5       30
H008    25      29      寂静神牛        50      2       60    1    249



;幻境九层
H009    128     91      月魔蜘蛛8       200     50      10
H009    128     91      天狼蜘蛛8       200     80      8
H009    128     91      钢牙蜘蛛8       200     60      10
H009    128     91      花吻蜘蛛8       200     60      10
H009    128     91      黑锷蜘蛛8       200     5       12
H009    128     91      寂静侍卫        200     5       30
H009    128     91      寂静天将        200     5       30
H009    128     91      寂静战将        200     5       30


H009    242     152     月魔蜘蛛8       150     30      10
H009    242     152     天狼蜘蛛8       150     50      8
H009    242     152     钢牙蜘蛛8       150     50      10
H009    242     152     花吻蜘蛛8       150     50      10
H009    242     152     黑锷蜘蛛8       150     5       12

H009    242     152      寂静侍卫        200     5       30
H009    242     152      寂静天将        200     5       30
H009    242     152      寂静战将        200     5       30



H009    66      208     月魔蜘蛛8       150     30      10
H009    66      208     天狼蜘蛛8       150     30      8
H009    66      208     钢牙蜘蛛8       150     20      10
H009    66      208     花吻蜘蛛8       150     20      10
H009    66      208     黑锷蜘蛛8       150     5       12

H009    66      208      寂静侍卫        200     5       30
H009    66      208      寂静天将        200     5       30
H009    66      208      寂静战将        200     5       30

;;特殊
H009    128     91      血巨人8         200     5       20
H009    128     91      血巨人8         200     5       20
H009    128     91      血僵尸8         200     5       20
H009    128     91      血僵尸8         200     5       20
H009    128     91      月魔蜘蛛8       200     5       10
H009    128     91      双头血魔        200     1       60
H009    128     91      双头金刚        200     1       60

;幻境十层
H010	205	210	牛魔侍卫	200	80	10
H010	205	210	牛魔法师	200	80	10
H010	205	210	牛魔将军	200	50	10
H010	205	210	牛魔侍卫	200	50	10
H010	205	210	牛魔法师	200	60	10
H010	205	210	牛魔祭司	200	6	60
H010	205	210	牛魔将军	200	4	60
H010	205	210	牛魔将军	200	4	60
H010	205	210	牛魔祭司	200	2	60
H010	205	210	牛魔祭司	200	2	60
H010	205	210	牛魔法师	200	50	10
H010	205	210	牛魔祭司	200	50	10
H010	205	210	牛魔将军	200	50	10
H010	205	210	牛魔侍卫	200	50	10
H010	205	210	牛魔法师	200	50	10

;H010    205	210      寂静侍卫        200     30       30
;H010    205	210      寂静天将        200     30       30
;H010    205	210      寂静战将        200     30       30



;;特殊
H010	326	327	赤月恶魔	0	1	60
H010	326	327	暗之赤月恶魔10	0	1	180

;中
H010	172	172	双头金刚	50	1	60
H010	172	172	暗之双头金刚10	50	1	180
H010	172	172	双头血魔	100	1	60
H010	172	172	暗之双头血魔10	100	1	180

H010	26	327	黄泉教主	50	1	60
H010	26	327	暗之黄泉教主10	50	1	180

H010	326	327	虹魔教主	0	1	60
H010	326	327	暗之虹魔教主10	0	1	180

H010    53      56      魔龙教主        50      1       60
H010    53      56      暗之魔龙教主    50      1       180

H010	372	32	牛魔王		50	1	60
H010	372	32	暗之牛魔王	50	1	180


;H010    376     381     石墓尸王        0       1       15
      
EM300A  14      16     魔龙刀兵        10     10      10
EM300A  14      16     魔龙刀兵1       10     5       15
EM300A  14      16     魔龙破甲兵      10     10      10
EM300A  14      16     魔龙破甲兵1     10     5       15
EM300A  14      16     魔龙射手        10     10      10
EM300A  14      16     魔龙射手1       10     5       15
EM300A  14      16     寂静神牛        10     2       60
;-------------------------------------------------------完毕
;魔龙城
;-------------------------------------------------------
6       150     150     魔龙邪眼        250     20      15
6       150     150     魔龙邪眼        250     20      15
6       150     150     魔龙血蛙        250     20      15
6       150     150     魔龙血蛙        250     20      15
6       150     150     魔龙血蛙        250     20      10
6       150     150     魔龙射手        250     20      5
6       150     150     魔龙射手        250     20      5
6       150     150     魔龙射手1       250     4       10
6       150     150     魔龙刺蛙        250     15      5
6       150     150     魔龙刺蛙1        250     15      5
;魔龙东郊
61      150     150     魔龙刀兵        250     20      5
61      150     150     魔龙刀兵1       250     2       5
61      150     150     魔龙刀兵        250     20      10
61      150     150     魔龙刀兵1       250     2       10
61      150     150     魔龙破甲兵      250     20      5
61      150     150     魔龙破甲兵1     250     2       5
61      150     150     魔龙破甲兵      250     20      10
61      150     150     魔龙破甲兵1     250     2       10
61      150     150     魔龙刀兵        250     20      10
61      150     150     魔龙破甲兵      250     20      10
;东林间胜地
611     150     150     魔龙刀兵        250     25      5
611     150     150     魔龙破甲兵1     250     5       5
611     150     150     魔龙刀兵        250     25      10
611     150     150     魔龙刀兵1       250     5       20
611     150     150     魔龙破甲兵      250     25      5
611     150     150     魔龙破甲兵      250     25      10
611     150     150     魔龙破甲兵      250     25      20
611     150     150     魔龙射手        250     25      5
611     150     150     魔龙射手        250     25      10
611     150     150     魔龙射手1       250     5       20
;地图名：魔龙西郊
62	150	150	魔龙刀兵	250	25	5
62	150	150	魔龙刀兵	250	25	10
62	150	150	魔龙破甲兵	250	25	5
62	150	150	魔龙破甲兵	250	25	10
62	150	150	魔龙刀兵	250	25	10
62	150	150	魔龙破甲兵	250	25	10
;西林间胜地
621	150	150	魔龙刀兵	250	25	5
621	150	150	魔龙刀兵	250	25	10
621	150	150	魔龙破甲兵	250	25	5
621	150	150	魔龙破甲兵	250	25	10
621	150	150	魔龙射手	250	25	5
621	150	150	魔龙射手	250	25	10
;魔龙旧寨
612	150	150	魔龙刀兵	250	25	5
612	150	150	魔龙刀兵	250	25	10
612	150	150	魔龙破甲兵	250	25	5
612	150	150	魔龙破甲兵	250	25	10
612	150	150	魔龙射手	250	25	5
612	150	150	魔龙射手	250	25	10
;特殊
612	150	150	魔龙破甲兵1	250	10	20
612	150	150	魔龙刀兵1	250	10	20
612	150	150	魔龙射手1	250	10	20
;魔龙沼泽
622	150	150	魔龙刀兵	250	25	5
622	150	150	魔龙刀兵	250	25	10
622	150	150	魔龙破甲兵	250	25	5
622	150	150	魔龙破甲兵	250	25	10
622	150	150	魔龙射手	250	25	5
622	150	150	魔龙射手	250	25	10
;特殊
622	256     93	魔龙邪眼1	1	1	120
;魔龙祭坛
613     150     150     魔龙刀兵        250     25      5
613     150     150     魔龙刀兵        250     35      10
613     150     150     魔龙刀兵1       250     2       5
613     150     150     魔龙破甲兵      250     25      5
613     150     150     魔龙破甲兵      250     35      10
613     150     150     魔龙破甲兵1     250     3       10
613     150     150     魔龙射手        250     25      5
613     150     150     魔龙射手        250     25      10
613     150     150     魔龙射手1       250     2       10

;魔龙岭
63	150	150	魔龙刀兵	250	25	5
63	150	150	魔龙刀兵	250	25	10
63	150	150	魔龙破甲兵	250	25	5
63	150	150	魔龙破甲兵	250	25	10
63	150	150	魔龙射手	250	25	5
63	150	150	魔龙射手	250	25	10
;特殊
63	150	150	魔龙射手1	250	10	10
63	150	150	魔龙射手2	250	5	20
63	150	150	魔龙刀兵1	250	10	10
63	150	150	魔龙刀兵2	250	5	20
63	150	150	魔龙破甲兵1	250	10	10
63	150	150	魔龙破甲兵2	250	5	10
;东魔龙关
632	150	150	触龙神0	        250	2	60
632	150	150	魔龙刀兵0	250	25	5
632	150	150	魔龙刀兵0	250	25	10
632	150	150	魔龙破甲兵0	250	25	5
632	150	150	魔龙破甲兵0	250	25	10
632	150	150	魔龙射手0	250	25	5
632	150	150	魔龙射手0	250	25	10
;特殊
632	150	150	魔龙射手11	250	10	10
632	150	150	魔龙射手12	250	5	20
632	150	150	魔龙刀兵11	250	10	10
632	150	150	魔龙刀兵12	250	5	20
632	150	150	魔龙破甲兵11	250	10	10
632	150	150	魔龙破甲兵12	250	5	10


;西魔龙关
631     96      24      魔龙刀兵1       50      5      5
631     96      24      魔龙破甲兵1     50      5      5
631     96      24      魔龙射手1       50      5      5
631     96      24      魔龙刀兵        50      5      5
631     96      24      魔龙破甲兵      50      5      5
631     96      24      魔龙射手        50      5      5
631     96      24      魔龙刀兵        50      5      5
631     96      24      魔龙破甲兵      50      5      5
631     96      24      魔龙射手        50      5      5
631     150     150     魔龙刀兵        250     15     5
631     150     150     魔龙刀兵        250     10     10
631     150     150     魔龙刀兵1       250     15     10
631     150     150     魔龙刀兵2       250     5      20
631     150     150     魔龙破甲兵      250     10     5
631     150     150     魔龙破甲兵      250     10     10
631     150     150     魔龙破甲兵1     250     15     10
631     150     150     魔龙破甲兵2     250     5      10
631     150     150     魔龙射手        250     15     5
631     150     150     魔龙射手        250     15     10
631     150     150     魔龙射手1       250     15     10
631     150     150     魔龙射手2       250     5      20
;魔龙谷
64	150	150     魔龙刀兵        250     25      5
64	150	150     魔龙刀兵        250     25      10
64	150	150     魔龙刀兵1       250     25      10
64	150	150     魔龙刀兵2       250     5       20
64	150	150     魔龙破甲兵      250     25      5
64	150	150     魔龙破甲兵      250     25      10
64	150	150     魔龙破甲兵1     250     25      10
64	150	150     魔龙破甲兵2     250     5       10
64	150	150     魔龙射手        250     25      5
